date;bidopen;bidclose;bidhigh;bidlow;askopen;askclose;askhigh;asklow;tickqty
2023-04-13 11:31:00;44827;44810;44827;44806;44929;44912;44929;44908;26
2023-04-13 11:32:00;44809;44806;44812;44804;44911;44907;44914;44906;33
2023-04-13 11:33:00;44806;44806;44808;44798;44908;44907;44915;44905;16
2023-04-13 11:34:00;44813;44825;44827;44810;44914;44927;44930;44912;39
2023-04-13 11:35:00;44827;44828;44833;44824;44929;44930;44935;44926;26
2023-04-13 11:36:00;44829;44795;44830;44795;44931;44910;44932;44910;33
2023-04-13 11:37:00;44792;44779;44792;44768;44910;44887;44910;44883;57
2023-04-13 11:38:00;44781;44793;44798;44781;44888;44894;44911;44888;30
2023-04-13 11:39:00;44791;44780;44791;44779;44893;44882;44900;44881;35
2023-04-13 11:40:00;44782;44814;44820;44778;44885;44917;44923;44885;31
2023-04-13 11:41:00;44812;44834;44838;44812;44915;44936;44941;44915;32
2023-04-13 11:42:00;44833;44828;44836;44823;44935;44937;44945;44925;33
2023-04-13 11:43:00;44830;44839;44839;44827;44938;44951;44951;44938;31
2023-04-13 11:44:00;44840;44846;44848;44838;44952;44954;44960;44947;40
2023-04-13 11:45:00;44846;44833;44854;44827;44953;44936;44964;44929;39
2023-04-13 11:46:00;44832;44796;44833;44791;44935;44899;44935;44893;49
2023-04-13 11:47:00;44795;44789;44795;44779;44898;44892;44898;44883;41
2023-04-13 11:48:00;44790;44796;44801;44789;44892;44898;44903;44892;38
2023-04-13 11:49:00;44789;44781;44807;44776;44891;44883;44909;44878;31
2023-04-13 11:50:00;44782;44771;44799;44768;44884;44873;44901;44870;52
2023-04-13 11:51:00;44773;44761;44778;44760;44875;44862;44880;44862;44
2023-04-13 11:52:00;44760;44777;44780;44759;44862;44879;44882;44860;51
2023-04-13 11:53:00;44776;44781;44783;44776;44878;44883;44885;44878;32
2023-04-13 11:54:00;44785;44767;44785;44766;44886;44869;44886;44868;42
2023-04-13 11:55:00;44768;44782;44795;44768;44870;44884;44897;44870;47
2023-04-13 11:56:00;44785;44769;44787;44766;44887;44871;44889;44868;42
2023-04-13 11:57:00;44768;44768;44774;44765;44870;44870;44876;44867;35
2023-04-13 11:58:00;44767;44755;44769;44755;44869;44857;44871;44857;43
2023-04-13 11:59:00;44756;44766;44772;44752;44859;44868;44874;44855;36
2023-04-13 12:00:00;44765;44786;44787;44762;44868;44888;44889;44865;57
2023-04-13 12:01:00;44785;44782;44803;44782;44887;44883;44908;44883;41
2023-04-13 12:02:00;44782;44784;44786;44781;44884;44887;44888;44883;30
2023-04-13 12:03:00;44785;44780;44785;44775;44887;44882;44889;44877;21
2023-04-13 12:04:00;44784;44775;44792;44774;44886;44877;44894;44876;41
2023-04-13 12:05:00;44776;44768;44776;44763;44878;44870;44878;44866;33
2023-04-13 12:06:00;44769;44756;44773;44753;44871;44858;44875;44856;42
2023-04-13 12:07:00;44755;44762;44763;44742;44857;44864;44868;44845;37
2023-04-13 12:08:00;44764;44784;44785;44764;44866;44887;44888;44866;33
2023-04-13 12:09:00;44782;44782;44782;44770;44885;44885;44885;44872;48
2023-04-13 12:10:00;44783;44790;44790;44775;44885;44892;44892;44877;36
2023-04-13 12:11:00;44791;44792;44798;44787;44893;44894;44900;44889;35
2023-04-13 12:12:00;44791;44798;44801;44785;44893;44901;44903;44887;29
2023-04-13 12:13:00;44797;44816;44816;44797;44899;44918;44919;44899;36
2023-04-13 12:14:00;44818;44794;44821;44790;44921;44897;44924;44893;53
2023-04-13 12:15:00;44797;44814;44814;44794;44899;44917;44917;44896;41
2023-04-13 12:16:00;44815;44821;44824;44811;44917;44923;44926;44913;47
2023-04-13 12:17:00;44820;44850;44850;44817;44923;44953;44953;44920;45
2023-04-13 12:18:00;44852;44810;44867;44800;44955;44913;44970;44903;63
2023-04-13 12:19:00;44808;44808;44832;44808;44911;44911;44935;44910;44
2023-04-13 12:20:00;44809;44811;44812;44800;44912;44914;44914;44903;47
2023-04-13 12:21:00;44811;44823;44870;44809;44913;44925;44972;44912;72
2023-04-13 12:22:00;44820;44812;44834;44805;44923;44915;44937;44908;49
2023-04-13 12:23:00;44810;44804;44822;44800;44913;44907;44925;44902;46
2023-04-13 12:24:00;44806;44781;44817;44777;44909;44883;44919;44879;58
2023-04-13 12:25:00;44782;44798;44802;44780;44884;44901;44904;44882;56
2023-04-13 12:26:00;44799;44793;44806;44787;44901;44896;44909;44890;53
2023-04-13 12:27:00;44793;44791;44802;44787;44895;44893;44905;44890;44
2023-04-13 12:28:00;44790;44785;44793;44779;44892;44888;44896;44887;41
2023-04-13 12:29:00;44784;44784;44787;44766;44886;44887;44890;44868;60
2023-04-13 12:30:00;44783;44765;44834;44743;44886;44867;44937;44846;125
2023-04-13 12:31:00;44762;44739;44771;44737;44864;44842;44874;44840;106
2023-04-13 12:32:00;44742;44720;44781;44710;44845;44823;44884;44813;109
2023-04-13 12:33:00;44719;44724;44730;44683;44822;44827;44833;44785;106
2023-04-13 12:34:00;44725;44757;44765;44706;44827;44860;44867;44808;101
2023-04-13 12:35:00;44758;44762;44762;44735;44861;44864;44864;44838;70
2023-04-13 12:36:00;44763;44806;44818;44755;44866;44909;44920;44858;88
2023-04-13 12:37:00;44804;44777;44820;44777;44906;44880;44922;44880;88
2023-04-13 12:38:00;44775;44803;44815;44773;44877;44906;44917;44875;80
2023-04-13 12:39:00;44801;44786;44819;44786;44904;44889;44922;44888;74
2023-04-13 12:40:00;44791;44820;44844;44787;44893;44923;44947;44889;82
2023-04-13 12:41:00;44824;44787;44824;44762;44927;44915;44927;44895;82
2023-04-13 12:42:00;44782;44778;44790;44764;44910;44898;44916;44885;88
2023-04-13 12:43:00;44779;44777;44790;44763;44899;44879;44899;44875;96
2023-04-13 12:44:00;44776;44777;44784;44762;44878;44879;44887;44864;77
2023-04-13 12:45:00;44770;44788;44804;44760;44873;44891;44906;44862;98
2023-04-13 12:46:00;44787;44794;44798;44763;44890;44897;44901;44866;89
2023-04-13 12:47:00;44796;44763;44810;44763;44898;44866;44912;44866;89
2023-04-13 12:48:00;44765;44768;44768;44741;44867;44871;44871;44843;84
2023-04-13 12:49:00;44768;44758;44770;44744;44870;44861;44873;44847;74
2023-04-13 12:50:00;44759;44748;44771;44743;44861;44851;44876;44845;81
2023-04-13 12:51:00;44749;44755;44758;44746;44851;44858;44861;44849;66
2023-04-13 12:52:00;44757;44726;44757;44725;44859;44828;44859;44828;88
2023-04-13 12:53:00;44725;44712;44729;44706;44828;44815;44832;44809;79
2023-04-13 12:54:00;44713;44747;44747;44706;44815;44853;44853;44808;81
2023-04-13 12:55:00;44748;44774;44790;44737;44853;44880;44899;44845;82
2023-04-13 12:56:00;44779;44800;44800;44768;44885;44906;44906;44871;106
2023-04-13 12:57:00;44803;44817;44840;44803;44908;44920;44943;44908;77
2023-04-13 12:58:00;44816;44811;44823;44799;44919;44914;44925;44902;73
2023-04-13 12:59:00;44811;44806;44827;44799;44913;44909;44929;44902;73
2023-04-13 13:00:00;44805;44808;44811;44796;44908;44910;44914;44898;75
2023-04-13 13:01:00;44808;44797;44830;44794;44911;44900;44933;44897;59
2023-04-13 13:02:00;44796;44840;44840;44783;44899;44943;44943;44886;88
2023-04-13 13:03:00;44839;44830;44856;44821;44942;44932;44958;44930;92
2023-04-13 13:04:00;44831;44805;44833;44805;44934;44908;44936;44908;68
2023-04-13 13:05:00;44804;44801;44817;44787;44906;44904;44920;44890;71
2023-04-13 13:06:00;44803;44816;44822;44795;44906;44919;44925;44897;65
2023-04-13 13:07:00;44817;44862;44863;44815;44920;44965;44966;44918;57
2023-04-13 13:08:00;44863;44854;44863;44850;44966;44956;44966;44952;46
2023-04-13 13:09:00;44856;44856;44909;44856;44959;44959;45012;44959;64
2023-04-13 13:10:00;44850;44867;44879;44836;44953;44970;44982;44939;76
2023-04-13 13:11:00;44867;44838;44872;44836;44969;44941;44975;44939;57
2023-04-13 13:12:00;44837;44822;44850;44821;44940;44925;44952;44924;71
2023-04-13 13:13:00;44820;44803;44820;44793;44922;44906;44922;44895;66
2023-04-13 13:14:00;44802;44761;44810;44761;44904;44864;44913;44864;55
2023-04-13 13:15:00;44760;44732;44767;44730;44862;44847;44873;44839;74
2023-04-13 13:16:00;44733;44751;44756;44726;44848;44862;44867;44841;47
2023-04-13 13:17:00;44751;44725;44751;44713;44861;44827;44861;44816;66
2023-04-13 13:18:00;44723;44700;44725;44694;44826;44803;44827;44797;65
2023-04-13 13:19:00;44701;44707;44715;44700;44804;44809;44817;44802;44
2023-04-13 13:20:00;44706;44721;44725;44706;44809;44824;44828;44808;67
2023-04-13 13:21:00;44723;44729;44732;44716;44826;44832;44835;44818;61
2023-04-13 13:22:00;44730;44724;44734;44722;44833;44826;44837;44825;59
2023-04-13 13:23:00;44725;44722;44729;44718;44827;44824;44832;44820;44
2023-04-13 13:24:00;44721;44719;44724;44712;44823;44821;44826;44815;47
2023-04-13 13:25:00;44720;44729;44737;44710;44822;44832;44840;44813;66
2023-04-13 13:26:00;44732;44728;44745;44716;44834;44831;44848;44818;51
2023-04-13 13:27:00;44728;44726;44746;44723;44830;44828;44848;44825;50
2023-04-13 13:28:00;44728;44744;44748;44725;44830;44847;44851;44828;57
2023-04-13 13:29:00;44744;44762;44770;44739;44846;44865;44872;44841;67
2023-04-13 13:30:00;44763;44740;44766;44733;44866;44843;44869;44836;80
2023-04-13 13:31:00;44743;44753;44755;44730;44845;44856;44858;44833;80
2023-04-13 13:32:00;44754;44754;44755;44745;44857;44856;44857;44848;69
2023-04-13 13:33:00;44755;44739;44762;44737;44857;44841;44864;44839;57
2023-04-13 13:34:00;44734;44723;44734;44704;44836;44826;44836;44807;67
2023-04-13 13:35:00;44722;44714;44756;44713;44825;44816;44859;44816;60
2023-04-13 13:36:00;44713;44690;44713;44686;44816;44792;44816;44789;65
2023-04-13 13:37:00;44689;44687;44699;44669;44792;44790;44802;44772;68
2023-04-13 13:38:00;44691;44705;44735;44688;44794;44808;44838;44791;65
2023-04-13 13:39:00;44706;44668;44716;44668;44809;44771;44819;44771;96
2023-04-13 13:40:00;44664;44692;44704;44648;44766;44795;44806;44750;86
2023-04-13 13:41:00;44691;44674;44691;44670;44794;44776;44794;44772;71
2023-04-13 13:42:00;44674;44632;44674;44626;44777;44735;44777;44728;78
2023-04-13 13:43:00;44632;44653;44653;44612;44734;44755;44755;44714;70
2023-04-13 13:44:00;44652;44639;44652;44622;44754;44741;44754;44724;76
2023-04-13 13:45:00;44637;44636;44649;44635;44740;44738;44751;44737;57
2023-04-13 13:46:00;44630;44645;44663;44616;44733;44748;44766;44718;86
2023-04-13 13:47:00;44645;44651;44666;44643;44747;44753;44769;44745;77
2023-04-13 13:48:00;44652;44662;44666;44647;44754;44764;44768;44749;66
2023-04-13 13:49:00;44663;44645;44663;44644;44765;44747;44765;44746;57
2023-04-13 13:50:00;44641;44646;44659;44638;44743;44748;44761;44740;61
2023-04-13 13:51:00;44645;44606;44652;44603;44747;44708;44754;44705;63
2023-04-13 13:52:00;44608;44606;44629;44606;44710;44707;44731;44707;83
2023-04-13 13:53:00;44604;44593;44619;44593;44706;44695;44721;44695;61
2023-04-13 13:54:00;44594;44610;44610;44594;44696;44713;44713;44696;58
2023-04-13 13:55:00;44611;44625;44629;44608;44713;44727;44732;44710;70
2023-04-13 13:56:00;44624;44641;44645;44623;44726;44743;44747;44726;59
2023-04-13 13:57:00;44639;44618;44647;44618;44741;44720;44749;44720;52
2023-04-13 13:58:00;44616;44582;44616;44565;44719;44684;44719;44667;72
2023-04-13 13:59:00;44579;44582;44593;44573;44682;44685;44695;44675;62
2023-04-13 14:00:00;44589;44567;44597;44564;44691;44669;44700;44667;71
2023-04-13 14:01:00;44566;44573;44577;44561;44668;44675;44679;44663;49
2023-04-13 14:02:00;44575;44583;44586;44571;44676;44685;44688;44673;48
2023-04-13 14:03:00;44587;44586;44595;44578;44689;44688;44697;44680;63
2023-04-13 14:04:00;44587;44608;44612;44586;44689;44710;44715;44688;46
2023-04-13 14:05:00;44607;44632;44638;44606;44709;44734;44741;44709;73
2023-04-13 14:06:00;44631;44618;44631;44613;44734;44720;44734;44715;61
2023-04-13 14:07:00;44617;44636;44638;44610;44719;44738;44741;44711;60
2023-04-13 14:08:00;44634;44634;44649;44627;44737;44737;44752;44730;53
2023-04-13 14:09:00;44633;44647;44648;44630;44735;44749;44750;44733;55
2023-04-13 14:10:00;44647;44644;44656;44643;44750;44746;44758;44745;52
2023-04-13 14:11:00;44642;44645;44646;44637;44744;44746;44747;44739;51
2023-04-13 14:12:00;44647;44648;44658;44644;44748;44750;44760;44746;48
2023-04-13 14:13:00;44647;44636;44649;44628;44749;44738;44751;44730;65
2023-04-13 14:14:00;44635;44664;44664;44633;44737;44766;44766;44735;45
2023-04-13 14:15:00;44667;44692;44692;44667;44769;44794;44794;44769;57
2023-04-13 14:16:00;44693;44698;44698;44686;44795;44801;44801;44789;57
2023-04-13 14:17:00;44696;44700;44706;44694;44799;44809;44812;44799;50
2023-04-13 14:18:00;44699;44684;44703;44684;44808;44794;44812;44794;57
2023-04-13 14:19:00;44687;44691;44703;44687;44796;44798;44813;44795;52
2023-04-13 14:20:00;44692;44685;44705;44680;44799;44787;44811;44783;64
2023-04-13 14:21:00;44684;44678;44701;44677;44786;44780;44803;44779;55
2023-04-13 14:22:00;44677;44680;44694;44676;44779;44782;44796;44779;53
2023-04-13 14:23:00;44679;44689;44689;44669;44782;44791;44791;44772;59
2023-04-13 14:24:00;44689;44715;44715;44684;44792;44818;44818;44786;37
2023-04-13 14:25:00;44712;44717;44719;44705;44815;44821;44823;44809;58
2023-04-13 14:26:00;44719;44728;44735;44715;44823;44834;44841;44820;48
2023-04-13 14:27:00;44728;44723;44731;44721;44835;44829;44838;44827;51
2023-04-13 14:28:00;44721;44738;44738;44717;44827;44844;44844;44823;52
2023-04-13 14:29:00;44739;44800;44809;44735;44844;44902;44912;44840;69
2023-04-13 14:30:00;44799;44861;44881;44799;44902;44967;44987;44902;85
2023-04-13 14:31:00;44859;44838;44879;44826;44966;44940;44984;44930;82
2023-04-13 14:32:00;44835;44798;44846;44790;44937;44900;44949;44893;81
2023-04-13 14:33:00;44800;44809;44822;44798;44903;44912;44925;44900;62
2023-04-13 14:34:00;44810;44844;44859;44810;44912;44947;44962;44912;63
2023-04-13 14:35:00;44843;44952;44958;44843;44946;45055;45061;44946;79
2023-04-13 14:36:00;44951;45010;45010;44924;45054;45113;45113;45027;89
2023-04-13 14:37:00;45004;44999;45006;44969;45107;45106;45114;45072;105
2023-04-13 14:38:00;44995;45027;45037;44985;45102;45130;45141;45089;82
2023-04-13 14:39:00;45026;45038;45056;45024;45130;45142;45159;45128;89
2023-04-13 14:40:00;45038;44970;45038;44961;45141;45073;45141;45065;81
2023-04-13 14:41:00;44964;44949;44979;44941;45067;45052;45083;45044;71
2023-04-13 14:42:00;44946;44964;44976;44944;45049;45069;45080;45047;66
2023-04-13 14:43:00;44963;44964;44969;44933;45067;45067;45072;45036;61
2023-04-13 14:44:00;44965;44956;44994;44948;45068;45059;45102;45051;75
2023-04-13 14:45:00;44957;45003;45003;44950;45060;45106;45106;45053;65
2023-04-13 14:46:00;45004;44991;45025;44986;45108;45094;45128;45089;67
2023-04-13 14:47:00;44992;44985;44997;44975;45095;45092;45106;45079;74
2023-04-13 14:48:00;44981;44964;44986;44964;45089;45068;45093;45067;65
2023-04-13 14:49:00;44963;44962;44965;44954;45066;45064;45069;45056;51
2023-04-13 14:50:00;44963;45002;45014;44961;45065;45108;45121;45063;60
2023-04-13 14:51:00;45002;45061;45061;44996;45107;45164;45164;45099;62
2023-04-13 14:52:00;45083;45097;45150;45048;45186;45200;45257;45151;123
2023-04-13 14:53:00;45103;45085;45125;45076;45207;45188;45228;45179;89
2023-04-13 14:54:00;45083;45050;45100;45031;45187;45153;45204;45134;94
2023-04-13 14:55:00;45048;45051;45053;45002;45151;45155;45156;45105;85
2023-04-13 14:56:00;45052;45039;45088;45034;45156;45143;45191;45137;70
2023-04-13 14:57:00;45040;45008;45046;44988;45143;45111;45149;45092;82
2023-04-13 14:58:00;45010;44969;45011;44968;45113;45074;45114;45072;100
2023-04-13 14:59:00;44969;44993;45019;44968;45073;45097;45123;45072;67
2023-04-13 15:00:00;44994;45042;45064;44986;45098;45146;45167;45090;87
2023-04-13 15:01:00;45043;45078;45089;45042;45147;45182;45193;45145;94
2023-04-13 15:02:00;45075;45042;45075;45019;45179;45145;45179;45122;86
2023-04-13 15:03:00;45041;45044;45053;45028;45144;45147;45157;45131;78
2023-04-13 15:04:00;45045;45048;45061;45036;45148;45152;45165;45140;69
2023-04-13 15:05:00;45056;45024;45160;44995;45159;45128;45288;45099;89
2023-04-13 15:06:00;45021;44975;45021;44936;45124;45079;45124;45041;108
2023-04-13 15:07:00;44977;44858;44993;44851;45082;44963;45098;44956;104
2023-04-13 15:08:00;44857;44887;44896;44842;44962;44991;45001;44947;96
2023-04-13 15:09:00;44885;44853;44894;44838;44990;44957;44999;44947;72
2023-04-13 15:10:00;44852;44858;44882;44845;44957;44962;44986;44948;85
2023-04-13 15:11:00;44849;44784;44860;44774;44953;44888;44964;44877;95
2023-04-13 15:12:00;44790;44758;44803;44758;44893;44862;44907;44862;62
2023-04-13 15:13:00;44760;44791;44796;44739;44864;44896;44901;44846;72
2023-04-13 15:14:00;44788;44795;44804;44779;44893;44899;44908;44884;77
2023-04-13 15:15:00;44792;44798;44806;44768;44896;44901;44910;44872;80
2023-04-13 15:16:00;44797;44778;44800;44757;44901;44881;44903;44860;58
2023-04-13 15:17:00;44777;44794;44795;44773;44880;44897;44898;44876;53
2023-04-13 15:18:00;44793;44813;44813;44792;44895;44916;44916;44895;64
2023-04-13 15:19:00;44814;44802;44836;44792;44916;44905;44939;44895;71
2023-04-13 15:20:00;44803;44857;44862;44802;44906;44959;44964;44905;67
2023-04-13 15:21:00;44863;44876;44878;44842;44965;44980;44983;44945;49
2023-04-13 15:22:00;44877;44856;44877;44846;44981;44958;44981;44950;69
2023-04-13 15:23:00;44859;44876;44888;44855;44961;44979;44992;44958;53
2023-04-13 15:24:00;44876;44882;44889;44867;44978;44985;44992;44970;54
2023-04-13 15:25:00;44883;44899;44899;44849;44986;45002;45002;44952;43
2023-04-13 15:26:00;44902;44899;44913;44899;45005;45003;45017;45003;45
2023-04-13 15:27:00;44898;44888;44901;44888;45002;44991;45005;44991;38
2023-04-13 15:28:00;44887;44874;44890;44874;44990;44977;44992;44976;48
2023-04-13 15:29:00;44875;44897;44899;44868;44978;45000;45002;44971;44
2023-04-13 15:30:00;44895;44886;44899;44877;44998;44989;45002;44980;57
2023-04-13 15:31:00;44884;44880;44891;44879;44987;44982;44994;44982;46
2023-04-13 15:32:00;44880;44849;44885;44847;44983;44952;44987;44950;53
2023-04-13 15:33:00;44851;44880;44883;44849;44954;44983;44986;44952;42
2023-04-13 15:34:00;44881;44887;44887;44870;44984;44989;44991;44973;56
2023-04-13 15:35:00;44887;44901;44904;44873;44990;45004;45007;44976;36
2023-04-13 15:36:00;44903;44916;44926;44897;45006;45019;45029;45000;52
2023-04-13 15:37:00;44914;44900;44928;44900;45017;45003;45031;45003;54
2023-04-13 15:38:00;44905;44893;44923;44893;45008;44996;45026;44996;52
2023-04-13 15:39:00;44892;44893;44894;44885;44995;44996;45004;44989;37
2023-04-13 15:40:00;44892;44906;44907;44879;44995;45008;45010;44988;53
2023-04-13 15:41:00;44906;44912;44947;44902;45009;45015;45050;45005;61
2023-04-13 15:42:00;44911;44877;44913;44851;45014;44980;45016;44954;66
2023-04-13 15:43:00;44872;44861;44877;44861;44975;44975;44980;44965;47
2023-04-13 15:44:00;44867;44844;44872;44839;44969;44947;44975;44942;44
2023-04-13 15:45:00;44845;44838;44857;44837;44948;44941;44960;44941;52
2023-04-13 15:46:00;44839;44838;44840;44825;44942;44940;44953;44938;27
2023-04-13 15:47:00;44839;44912;44924;44833;44941;45014;45026;44935;55
2023-04-13 15:48:00;44909;44898;44916;44897;45012;45001;45018;45000;54
2023-04-13 15:49:00;44897;44873;44899;44867;45000;44976;45002;44970;48
2023-04-13 15:50:00;44872;44884;44892;44872;44975;44987;44995;44975;58
2023-04-13 15:51:00;44883;44876;44896;44870;44986;44980;45001;44973;49
2023-04-13 15:52:00;44878;44891;44894;44875;44982;44994;44999;44979;32
2023-04-13 15:53:00;44889;44911;44917;44887;44991;45014;45020;44990;45
2023-04-13 15:54:00;44912;44896;44915;44882;45015;44999;45018;44985;41
2023-04-13 15:55:00;44895;44898;44900;44885;44998;45001;45003;44988;40
2023-04-13 15:56:00;44901;44902;44905;44898;45004;45004;45007;45001;51
2023-04-13 15:57:00;44900;44900;44919;44899;45002;45003;45022;45001;52
2023-04-13 15:58:00;44902;44884;44902;44873;45005;44987;45005;44977;53
2023-04-13 15:59:00;44886;44907;44918;44885;44989;45010;45021;44988;41
2023-04-13 16:00:00;44908;44887;44918;44886;45010;44990;45021;44989;55
2023-04-13 16:01:00;44888;44925;44926;44881;44991;45029;45029;44984;48
2023-04-13 16:02:00;44926;44916;44958;44913;45029;45018;45061;45016;56
2023-04-13 16:03:00;44915;44883;44917;44881;45018;44997;45036;44994;55
2023-04-13 16:04:00;44882;44865;44882;44860;44995;44973;44995;44968;51
2023-04-13 16:05:00;44865;44878;44884;44862;44972;44983;44989;44968;47
2023-04-13 16:06:00;44878;44912;44915;44864;44982;45015;45020;44967;54
2023-04-13 16:07:00;44911;44907;44923;44906;45014;45009;45025;45009;35
2023-04-13 16:08:00;44906;44880;44914;44880;45009;44983;45016;44983;36
2023-04-13 16:09:00;44879;44861;44879;44848;44981;44964;44981;44951;43
2023-04-13 16:10:00;44862;44834;44865;44830;44965;44937;44967;44933;34
2023-04-13 16:11:00;44830;44773;44845;44771;44933;44896;44948;44894;66
2023-04-13 16:12:00;44773;44795;44800;44773;44897;44904;44918;44891;65
2023-04-13 16:13:00;44796;44785;44796;44747;44904;44887;44904;44870;51
2023-04-13 16:14:00;44783;44787;44791;44762;44885;44889;44893;44879;42
2023-04-13 16:15:00;44788;44789;44799;44783;44891;44892;44902;44886;58
2023-04-13 16:16:00;44782;44795;44797;44782;44887;44898;44900;44887;38
2023-04-13 16:17:00;44795;44787;44795;44771;44897;44891;44898;44884;51
2023-04-13 16:18:00;44786;44794;44796;44786;44890;44897;44902;44890;38
2023-04-13 16:19:00;44795;44795;44805;44794;44898;44897;44907;44896;30
2023-04-13 16:20:00;44795;44756;44797;44751;44898;44881;44899;44881;52
2023-04-13 16:21:00;44755;44742;44762;44736;44880;44847;44881;44847;41
2023-04-13 16:22:00;44741;44729;44768;44728;44845;44855;44872;44842;41
2023-04-13 16:23:00;44732;44750;44765;44732;44857;44852;44871;44850;35
2023-04-13 16:24:00;44749;44751;44752;44739;44852;44853;44864;44850;26
2023-04-13 16:25:00;44750;44747;44756;44743;44852;44861;44868;44852;20
2023-04-13 16:26:00;44749;44754;44760;44747;44862;44856;44862;44855;26
2023-04-13 16:27:00;44754;44767;44769;44754;44857;44870;44871;44857;36
2023-04-13 16:28:00;44768;44779;44781;44764;44870;44882;44883;44866;36
2023-04-13 16:29:00;44779;44792;44792;44778;44881;44894;44894;44880;33
2023-04-13 16:30:00;44793;44790;44811;44790;44895;44915;44915;44895;44
2023-04-13 16:31:00;44790;44791;44807;44790;44916;44905;44916;44898;34
2023-04-13 16:32:00;44790;44774;44790;44772;44904;44876;44904;44875;34
2023-04-13 16:33:00;44773;44768;44774;44768;44876;44881;44886;44873;17
2023-04-13 16:34:00;44767;44782;44782;44764;44881;44884;44885;44867;29
2023-04-13 16:35:00;44781;44798;44798;44771;44884;44900;44902;44873;27
2023-04-13 16:36:00;44797;44804;44804;44797;44900;44906;44907;44900;31
2023-04-13 16:37:00;44803;44797;44804;44785;44906;44900;44907;44888;28
2023-04-13 16:38:00;44796;44793;44797;44791;44899;44895;44900;44893;33
2023-04-13 16:39:00;44792;44806;44808;44791;44894;44909;44914;44893;20
2023-04-13 16:40:00;44806;44811;44817;44804;44908;44915;44923;44907;28
2023-04-13 16:41:00;44810;44791;44810;44789;44914;44894;44914;44893;28
2023-04-13 16:42:00;44790;44768;44799;44766;44894;44871;44903;44869;38
2023-04-13 16:43:00;44770;44746;44775;44744;44872;44849;44877;44847;33
2023-04-13 16:44:00;44745;44717;44745;44717;44848;44819;44848;44819;26
2023-04-13 16:45:00;44716;44685;44724;44685;44819;44788;44826;44788;77
2023-04-13 16:46:00;44690;44697;44717;44690;44792;44799;44820;44792;36
2023-04-13 16:47:00;44698;44672;44700;44648;44800;44775;44803;44761;53
2023-04-13 16:48:00;44672;44672;44689;44668;44774;44775;44792;44771;51
2023-04-13 16:49:00;44671;44657;44676;44628;44773;44760;44779;44736;54
2023-04-13 16:50:00;44658;44669;44670;44655;44760;44772;44776;44757;45
2023-04-13 16:51:00;44668;44664;44673;44662;44771;44767;44776;44765;40
2023-04-13 16:52:00;44665;44693;44695;44664;44767;44795;44798;44767;52
2023-04-13 16:53:00;44697;44700;44704;44695;44799;44802;44806;44797;38
2023-04-13 16:54:00;44701;44707;44710;44701;44803;44809;44812;44803;25
2023-04-13 16:55:00;44709;44692;44711;44685;44812;44794;44814;44788;45
2023-04-13 16:56:00;44692;44673;44697;44671;44795;44775;44799;44774;38
2023-04-13 16:57:00;44674;44675;44677;44673;44777;44777;44779;44775;21
2023-04-13 16:58:00;44674;44660;44675;44648;44776;44762;44777;44750;29
2023-04-13 16:59:00;44661;44681;44681;44658;44762;44783;44783;44760;29
2023-04-13 17:00:00;44680;44707;44711;44680;44782;44809;44813;44782;53
2023-04-13 17:01:00;44707;44661;44708;44661;44810;44763;44811;44763;50
2023-04-13 17:02:00;44659;44671;44683;44659;44762;44774;44785;44762;59
2023-04-13 17:03:00;44663;44658;44664;44643;44766;44761;44766;44745;32
2023-04-13 17:04:00;44654;44612;44654;44602;44756;44714;44756;44704;33
2023-04-13 17:05:00;44611;44652;44655;44606;44713;44754;44757;44709;45
2023-04-13 17:06:00;44654;44656;44665;44654;44757;44759;44768;44756;32
2023-04-13 17:07:00;44656;44724;44731;44654;44758;44827;44834;44756;69
2023-04-13 17:08:00;44725;44736;44748;44720;44828;44839;44851;44823;72
2023-04-13 17:09:00;44740;44714;44741;44700;44842;44817;44844;44803;52
2023-04-13 17:10:00;44715;44713;44716;44681;44818;44815;44818;44783;59
2023-04-13 17:11:00;44711;44712;44732;44711;44814;44815;44838;44814;40
2023-04-13 17:12:00;44711;44699;44711;44687;44813;44802;44814;44790;50
2023-04-13 17:13:00;44700;44693;44701;44687;44802;44795;44804;44791;36
2023-04-13 17:14:00;44694;44701;44711;44694;44795;44803;44813;44795;33
2023-04-13 17:15:00;44701;44702;44713;44695;44804;44804;44823;44803;34
2023-04-13 17:16:00;44701;44692;44708;44691;44803;44794;44812;44794;56
2023-04-13 17:17:00;44691;44689;44693;44685;44793;44791;44795;44787;32
2023-04-13 17:18:00;44688;44704;44710;44686;44790;44807;44812;44788;45
2023-04-13 17:19:00;44704;44714;44714;44704;44806;44817;44817;44806;25
2023-04-13 17:20:00;44714;44736;44738;44712;44816;44839;44840;44814;33
2023-04-13 17:21:00;44733;44735;44742;44720;44836;44837;44845;44831;37
2023-04-13 17:22:00;44733;44720;44736;44718;44836;44823;44839;44821;40
2023-04-13 17:23:00;44714;44706;44715;44706;44817;44808;44818;44808;25
2023-04-13 17:24:00;44707;44705;44710;44702;44810;44807;44812;44804;38
2023-04-13 17:25:00;44704;44701;44717;44701;44806;44804;44819;44803;27
2023-04-13 17:26:00;44702;44695;44713;44695;44804;44797;44815;44797;41
2023-04-13 17:27:00;44693;44688;44697;44681;44795;44791;44799;44789;37
